0,1898047 -0,2689111 0,2340928 0,2942022 -0,2438813 0,2327376 0,3278056 -0,2454629 0,2763177
0,1916006 -0,2698247 0,2356962 0,3001833 -0,2446681 0,224581 0,2969693 -0,2793005 0,2507925
0,1915981 -0,2721379 0,235324 0,3074338 -0,246951 0,2153337 0,303244 -0,2629757 0,2532228
0,1919603 -0,2743864 0,2352719 0,3106005 -0,248108 0,2062126 0,3308111 -0,2408335 0,249275
0,1927375 -0,2757185 0,23458 0,311923 -0,2491409 0,2004036 0,3497782 -0,2294833 0,2431008
0,1927354 -0,2765669 0,2338037 0,3117138 -0,248659 0,1984207 0,2852043 -0,2778787 0,239575
0,1926899 -0,2775177 0,2329306 0,3089787 -0,2484923 0,1990146 0,3548598 -0,2144643 0,2407096
0,1926171 -0,2780398 0,2322443 0,3093007 -0,2464379 0,2004308 0,3563668 -0,2199164 0,2415465
0,1924117 -0,2781679 0,2323 0,3090355 -0,2460715 0,2015626 0,3547909 -0,2163669 0,2420087
0,1921052 -0,2786354 0,2317768 0,3094205 -0,2458135 0,2032514 0,3559201 -0,2149241 0,2421368
0,191975 -0,2783993 0,2315637 0,3082889 -0,2456774 0,2043717 0,3508914 -0,2231198 0,2477331
0,192058 -0,2783907 0,2312412 0,3104365 -0,2453272 0,2056307 0,3605881 -0,2164712 0,2469094
0,1924155 -0,2784936 0,2313548 0,3121667 -0,2450368 0,2074807 0,3627599 -0,2168424 0,2508409
0,1929733 -0,2786968 0,2317436 0,3118254 -0,2445124 0,2090494 0,3662006 -0,2101302 0,2510713
0,1940472 -0,2791878 0,2327295 0,3104904 -0,2445994 0,2120186 0,3561277 -0,2067488 0,2554089
0,1947531 -0,2797682 0,2333359 0,3129435 -0,2462162 0,2146099 0,3666983 -0,2167575 0,2586458
0,1960293 -0,2808187 0,2350325 0,319187 -0,2460958 0,2175929 0,3650577 -0,2195695 0,2609471
0,1972932 -0,2814503 0,2370013 0,319539 -0,2498492 0,2184125 0,3727455 -0,2232159 0,2609243
0,1984625 -0,28166 0,2385686 0,321944 -0,2500681 0,2199002 0,3674072 -0,2136858 0,2579737
0,1989796 -0,2848978 0,239959 0,3211567 -0,2511212 0,2205304 0,3705143 -0,2363268 0,2634031
0,1985708 -0,2837536 0,2392319 0,3245673 -0,2523427 0,2222621 0,3676333 -0,2324878 0,2681301
0,198357 -0,2829609 0,2383671 0,3280135 -0,2528147 0,223351 0,343948 -0,270633 0,2586993
0,1988428 -0,2840521 0,2389948 0,3257717 -0,2524062 0,2236203 0,3678377 -0,2313517 0,2686381
